================ Training Loss (Tue Sep  8 01:14:25 2026) ================
[Rank 0] (epoch: 2, iters: 600, time: 0.211, data: 0.095) , G_GAN: 0.215, G_NCE: 1.755, Proj_distill: 0.000, Proj_pyramid: 0.012, Proj_sparse: 0.000, D: 0.008, white_ratio: 0.099

[Rank 0] (epoch: 2, iters: 700, time: 0.207, data: 0.068) , G_GAN: 0.251, G_NCE: 1.942, Proj_distill: 0.000, Proj_pyramid: 0.010, Proj_sparse: 0.000, D: 0.004, white_ratio: 0.115

[Rank 0] (epoch: 2, iters: 800, time: 0.211, data: 0.072) , G_GAN: 0.287, G_NCE: 2.366, Proj_distill: 0.000, Proj_pyramid: 0.005, Proj_sparse: 0.000, D: 0.004, white_ratio: 0.089

[Rank 0] (epoch: 2, iters: 900, time: 0.206, data: 0.062) , G_GAN: 0.273, G_NCE: 1.930, Proj_distill: 0.000, Proj_pyramid: 0.008, Proj_sparse: 0.000, D: 0.080, white_ratio: 0.143

[Rank 0] (epoch: 2, iters: 1000, time: 0.303, data: 0.065) , G_GAN: 0.218, G_NCE: 1.973, Proj_distill: 0.000, Proj_pyramid: 0.009, Proj_sparse: 0.000, D: 0.008, white_ratio: 0.096

[Rank 0] (epoch: 2, iters: 1100, time: 0.206, data: 0.079) , G_GAN: 0.241, G_NCE: 1.800, Proj_distill: 0.000, Proj_pyramid: 0.007, Proj_sparse: 0.000, D: 0.004, white_ratio: 0.119

[Rank 0] (epoch: 2, iters: 1200, time: 0.207, data: 0.067) , G_GAN: 0.249, G_NCE: 1.571, Proj_distill: 0.000, Proj_pyramid: 0.004, Proj_sparse: 0.000, D: 0.006, white_ratio: 0.170

[Rank 0] (epoch: 2, iters: 1300, time: 0.186, data: 0.066) , G_GAN: 0.239, G_NCE: 1.628, Proj_distill: 0.000, Proj_pyramid: 0.006, Proj_sparse: 0.000, D: 0.003, white_ratio: 0.123

